"batch02_C04","1","18600.9652769792","30424.9665293829","7371.77808562974","21867.3157404087","45250.6328205801","121217.669028083","38368.0495273093","170424.823456894","18624.2164346449","24944.8664572168","911482.248861473","5334.41640287066","30880.2205596944","15792.8845430851","23393.9432063678","22795.8987871536","35379.5362943176","14166.7852113244","6261.42491211712","6436.37766025517","15641.3961663497","67220.4592501398","4760.39765259042","35386.9676753235","8707.033510567","3696367.8474729","9768.89212709139","3308781.88333946","32558.6106618865","75066.7730097138","12608.5501524666","51607.7645672452","54709.8108778821","29747.8215085099","40135.7427247982","20983.793634076","40081.6306132907","633820.540334551","31586.3925995156","10302.3908825246","20295.3542393872","175245.497747929","11013.9030566792"
"batch02_C09","1","15163.1412663704","16734.4897645952","8730.49816960461","17327.0401132972","82581.0728977719","173989.00901481","28621.6674191096","176249.037253184","26616.7602376419","20512.3058587997","547938.177826673","9675.01669013433","18724.7918265561","45107.7211335932","34294.5249151736","12239.9385548502","75568.9938319619","11791.3820824926","6363.85473094049","23988.644698533","16543.6302603112","44336.4549750977","7507.19348612497","36785.1319938451","7618.79596376816","3019303.29984039","10881.8395831274","6637583.29174515","26910.6299540023","74482.0363275646","16697.8469233824","43825.056528691","63818.6441719889","35188.7495318559","329725.921862025","26409.123428081","16674.8795557665","471297.202549186","98096.4009334155","16281.1905575746","16901.5869507234","181411.552122503","12544.5862784029"
"batch03_C05","1","9183.75838283977","17250.2094852095","9039.334662928","16295.0660326659","69645.9699249989","122106.703665962","37040.343978997","189077.186983332","15354.1844683479","21797.2555435232","519496.153276302","15930.5876923673","9917.8589850708","64336.2266197002","44650.5659158557","10237.7930645431","62897.7138067636","8938.71702071044","7681.63910080283","39673.7828432462","4809.73950914026","41705.5205530324","8634.8154517089","56757.1325259714","6154.25465881147","4232668.11630209","16430.0734719296","5538920.68913714","20591.0783951631","69127.1860182465","20645.6355433273","73996.5507940739","99192.2115043176","25668.5740873857","97700.8627781756","24544.5471480503","22958.1286588674","617775.90411229","56205.3382869417","27972.0851091567","12689.2424630664","212898.027947162","10506.4258699622"
"batch03_C01","1","46677.8017027769","32812.3317843763","8115.63369929855","25508.9737784217","69194.0252079343","92252.7010112415","48185.7991751243","108643.519081291","28326.9381495679","27590.4185288864","1052197.00758439","5191.01906675758","14581.616244062","57076.0837799359","35549.6546190997","18132.8905283794","43188.9982210054","12987.2635488487","2983.86109976716","13849.6315100416","34291.5246086327","69886.629401072","5194.04457183122","31131.369760653","7996.43956236707","3319328.98168648","12232.0232902183","2955936.84094016","41045.549870465","71832.9866098209","9898.71719339694","54858.0775733875","80179.7728222761","22171.6624131691","86182.11461895","26065.6780051401","53620.7899800855","685516.462091455","46776.5303287937","7025.43113441687","22463.0189545456","156294.780174698","9122.31278692252"
"batch03_C10","1","19619.5393645937","23473.4308870202","6004.33154016767","53661.5549601763","57747.3397401834","128922.635889706","52984.9295749065","132971.302620901","18756.9699711871","29660.5515624373","1014160.56684836","9912.10830246386","20734.5030138188","48191.4674396563","22971.4968274199","22833.9382834862","56049.9527186255","7656.99707720507","6063.89528938618","34170.0289455444","14832.1554987395","99394.9507031","3338.14034299172","38814.0237716109","8133.19899024286","3342130.46817032","9385.18827755906","4572204.34188013","42002.5133861648","61741.4651525557","12887.7158924774","44074.1031859247","36014.0392019752","21321.8192004349","99650.375678595","27259.9817662055","36771.1342335456","553638.8987345","47227.6797938242","25777.2850942842","10562.3523256715","147684.93177277","14827.2021609328"
"batch03_C03","1","20427.4116312976","33843.7712256048","6780.38478759964","24691.3959034086","50385.5764367355","93613.6923087361","36679.4666088674","122460.08465643","30766.284383531","31807.4835512749","651298.943826767","8523.82968994768","22258.4061532699","22342.1030329036","36779.1445138989","22498.9793852239","47882.6724628824","16202.6719164196","5912.34485112707","9212.01827155646","27378.3537220067","56863.2904619768","6202.09307739123","43442.4655045539","8983.32775008931","2866323.93899215","14670.3993662786","2521156.63323302","24653.433423749","67657.743749414","10571.6028908711","47241.8241883926","65802.4698280673","23911.9095374271","64171.662646118","27605.6429660686","35055.03133081","1063370.24134516","38758.3739275711","8185.79753789423","25354.7079289104","105042.988767689","8103.12943693254"
"batch03_C07","1","21312.7959668338","20850.0755429094","9275.95216463305","19965.4470073168","59556.0863701484","144694.768909865","37850.9715044372","123831.113086578","30914.6559831958","28978.5309893682","691412.836602995","9966.22050477069","17558.8525118083","29129.7665387595","32002.8143565458","11968.3788171423","70064.3330620542","12769.1328304456","4049.09313753062","15089.6014818619","12195.6929325033","65138.3479989111","4655.81214144857","69582.9598745428","8280.67714164704","3611443.94373205","13014.9029186996","3967327.12633848","29607.8899987746","65575.1893615168","10885.4236882625","43530.2666078837","52790.1465106283","19745.7463331824","83746.0490917744","23853.2247483241","27341.6964754295","554313.915792394","36588.9709976401","11733.1718881084","22490.5693449264","156600.254428117","11382.133454358"
"batch03_C08","1","15718.8263795492","34050.2625535825","9354.49031801799","15293.8665270038","54460.8209839708","259577.800449189","49922.8581582104","107623.218854204","25410.26486142","33114.212044214","670768.78420352","14198.9972185489","30250.2042282166","39541.152732288","32047.9892583408","13885.1467712362","56168.8837391711","12019.8134181536","5170.39502965","19447.7675010604","19240.4396244987","54742.7402338024","4922.80099226553","66104.1199146065","6956.81908300064","3679150.3984953","10452.7514073063","3295439.00358486","24135.5355461179","59808.8952169256","14159.3639702504","38465.4708133242","36677.3841396623","14066.2827717167","107889.847197307","30670.0624494702","29450.3122761311","964236.197734997","53646.3062735753","23557.4188389495","20057.3188664974","180359.363027392","9981.51704817305"
"batch03_C06","1","17619.5096448619","39182.0297932254","7278.49522145607","11435.7606450413","54945.6695990658","90713.9027861709","36361.6790739772","147723.143404204","16390.8334081113","30099.5664859422","458417.056094384","9784.84441926078","18337.1681420917","45120.5522555325","33686.4951558786","14791.7547671638","67044.920514582","19160.5648525426","4993.23713668505","26869.4283069024","14836.1126658183","49337.7929754848","4362.23321673827","37983.4105986818","6610.8531405437","4343883.52996818","10446.5626355396","3503785.60004921","17663.3088904047","65619.7793338124","13773.3451366493","51677.6501088159","78357.3852477564","28076.1412798247","119582.521408631","27448.3228045925","23924.7043481741","644838.895694952","49819.0909553985","23336.8359228819","27337.2340207101","140217.783355854","12542.5233630097"
"batch03_C02","1","25103.2453046661","36243.3428645181","10476.5929002878","14055.7027940794","45479.0245833793","141720.344380663","41347.9809455804","168522.388658471","9937.54733874235","36110.517553462","447327.27587979","11606.6218969238","28998.35359554","34893.0788097997","28507.2537122458","14970.329069392","55563.9759622582","19097.9532574454","6661.33910252322","13997.8181221141","17472.5752320544","35196.5204568838","7831.1972868038","48805.2024240389","6233.20954194479","4354935.27086597","11677.096755142","3263416.09217383","16651.4621699463","59822.069526922","15351.1128879514","58761.5027316632","89595.9593870429","30643.0540746515","49562.9750676506","28313.5836927113","19542.1507768264","821610.285840798","35383.387379365","12041.987970603","26839.1229626259","172292.579964876","12715.808256035"
"batch03_C04","1","13009.2883001811","22293.4804414333","6712.4788746474","22280.7208641606","45100.6297560297","70052.0792576739","36391.3033357043","176514.740437321","15751.4689490294","29873.7546323379","990395.318388489","3598.21637107801","18785.1342998633","17312.303232723","29617.0911644528","23485.8929845204","49656.3850968813","16855.0443427547","7339.22268973624","4243.05887173517","16742.4779060198","74956.3033604739","4525.11194510039","34909.5204524802","3981.8947894256","3674031.69744791","9698.75271373602","3535610.83916758","36015.2546852276","69238.6609489855","11625.6942195323","50225.3014903559","49184.6960224815","32486.6344077305","235442.59045552","20323.4921112606","40079.602122862","497280.166839217","108028.164993727","7421.67826364374","26570.2311525096","179906.808577882","10498.1742083896"
"batch03_C09","1","16294.1624397558","21416.6551965231","9030.90911390586","17945.6090701766","74459.6166545046","119779.847576697","30436.826728567","166131.060001236","19956.6324447928","20484.7957852642","524223.109367772","5778.23666956867","14086.6034121866","38384.2132374335","25867.5743154673","13548.0745676222","79210.7437024615","10617.0107286458","6398.98168553698","27985.8720710798","18246.2013959556","45803.5425951941","5444.85171995207","38303.4348760323","7249.00000203826","3207764.56567624","15302.6855484381","7205100.44397394","23229.4637293761","66196.4087482715","14247.9268946676","43931.7908103626","58738.5189003722","29300.6880909008","127615.042941302","25434.1815823133","16134.2868565005","477901.984838738","94703.0662012249","18278.4685976048","15659.1745461125","176965.204656067","11985.5362068569"
"batch04_C05","1","11091.7015813601","16691.7674208757","8146.02585827126","17753.7808862024","70613.7316317753","89875.3565351339","32546.8820979438","189385.402676932","12015.8234758895","15630.4140593019","582592.486497255","19092.1432160345","11072.5480081851","74412.934382647","45543.07546213","11344.9537383576","68096.8448859594","11297.760345662","7581.39876695431","37363.5513191803","8126.93374210329","44611.9343098756","9412.23441786331","60023.658644947","7527.01689355621","4609474.31385908","13304.7437297711","6217035.48910957","22031.0141127385","62206.6196362758","20968.1201050638","67023.2443915293","100486.82073528","23810.5077904532","58560.8962692475","22684.402421864","24195.5078204143","650519.423859079","33852.9329740704","28131.5063984965","16124.2251357398","214006.786348462","9993.48195745337"
"batch04_C01","1","37513.9100720845","31840.9070640871","7006.87156964713","30025.6555647234","78525.1835846721","94085.6489683512","46187.5080658996","132673.715054668","23582.9514760744","25377.0038623379","946517.925539435","5072.97429950306","18906.8420002624","47606.7157887797","37394.4999329444","16379.9037390509","48800.2868024368","13391.2093236691","6697.60839710659","12710.1666978654","34578.4192218441","60271.5464178341","5291.14271115269","35987.6604936513","6478.20893687972","3275820.02278363","10071.1104816962","3027790.71932231","38122.7697479575","69943.9932380252","10154.7795618206","60744.9814660605","89091.9828119202","23673.3739993074","194922.223507786","24489.1527249953","44884.0817033929","542392.076062196","77777.4061280019","5784.65223153671","17155.7117515956","160560.105861329","9803.59059551313"
"batch04_C07","1","20266.9288972361","24526.2315001085","8104.90115471082","17136.2377484887","57256.6845548478","72226.3726127843","39002.2780397385","147223.621418026","16244.4140663368","38730.852057724","723076.417215705","10535.4007068128","9601.82806554705","34884.5247285069","33441.0855542355","9135.49299303768","75013.2988911368","16264.2736470798","5978.50537536707","16991.815405365","15769.0148046403","64347.1457234443","8452.47747975856","66475.9280556059","6048.50296685714","3876569.39116409","12093.8073874298","3906542.89634533","24587.5735780387","64029.7414580894","17178.2045242974","43330.7751528547","59318.0402187884","21754.4666541905","134752.615864125","27882.6150813435","23561.6045614251","559662.127866481","45348.6098928242","13194.0323822469","22526.935860229","165311.927581185","10396.0598964283"
"batch04_C08","1","6835.83411942833","19927.4763582997","6553.09557231195","21690.874843919","72052.7932897517","172540.211827154","50764.4565027289","260891.44359196","35670.3562040313","24092.0541776144","501521.676928485","12819.1360597249","42653.1393772925","60870.7544359448","26761.3048050334","13628.380170991","67256.1256027923","10425.2374720498","5705.58131350221","22505.6576503335","14236.6018533833","43155.5241833752","6757.45270574749","85402.9302192964","13860.5383612899","2127485.97644677","15481.1284677098","3103696.87970401","20732.7768510852","116893.180431456","11690.1911318796","133660.887183878","35565.9450396998","49546.2711724461","132892.267585351","9692.19443854843","14259.9617003213","618170.529469213","93342.0626715517","20358.9665559695","17106.1210489102","112759.042131835","9873.31713580189"
"batch04_C06","1","18374.979386158","20910.0902638487","8057.1563769187","11495.2581566482","55206.9652598954","72958.4542220011","32630.36865372","168437.363639547","17241.0417193485","28836.3956094345","457252.880071857","10357.0308547644","15645.2801803231","51741.4111761783","30619.4856069852","10812.2951244333","69000.1054816548","15758.3315641171","4907.46644267031","25026.6235395252","15287.229712799","47285.5787063251","3401.7367851204","39512.0702535987","6434.85552832287","3953698.90921914","12096.9017733131","3280317.07319632","17570.5063805402","73518.2848809027","12138.7815968624","44438.7786483027","68062.6029698907","32166.0117411081","174843.671670604","19991.1255729307","22762.3793324916","720991.204703264","65878.0691615893","25335.1166125306","25400.9925847501","130827.278528522","10370.9954744014"
"batch04_C02","1","23804.0993622639","50066.0554551043","8186.64904105657","13500.7346254695","46780.6640789935","85166.7656752533","33594.5037172004","172210.348854297","12875.7930765783","28602.5599843822","509841.521089479","5763.90695673556","22113.1751158188","32634.8013484941","27518.2896459227","15811.4245994133","51063.0519950585","18352.6733029016","6540.91742890653","11174.2018149225","19175.1463676989","37953.4493033824","4926.46676725202","41976.9821632887","6951.84253279102","3790016.80981726","10384.6749178731","3215777.06964261","18051.4828295155","70969.5626008242","13775.2704176149","55271.0375917598","82033.2061817109","34743.547576094","70504.5523785362","25616.9831783947","19720.6579345578","1011965.09616704","42310.3664859805","12434.0239714322","27605.0238152111","147594.420882868","12554.9008553687"
"batch04_C04","1","15327.9908775492","28972.406842919","8265.68871521663","20769.6892331766","43925.7670440032","103579.660842003","35155.1636872755","182073.251049473","16913.0623937737","16102.6703216623","980399.462195063","5181.79995080901","26525.3349437329","20037.8473846491","29585.3466388671","23743.7162374415","45720.3834772733","18096.1677358906","6271.99155699574","7312.49457399117","15613.6959967982","70061.7402960472","3036.95519928929","36656.7080119957","5440.8853268408","3759071.93530347","11181.9950138099","3528593.47277812","33117.4214739739","64513.1372941123","13617.3973784364","53713.2253378386","51340.3083550905","30701.9636609887","167138.087083966","24401.6295365684","45240.0817736412","603662.855163388","81959.7127715256","11657.9731667217","22645.9535466739","205476.134975198","12600.2849940182"
"batch05_C01","1","37831.4921980863","31590.3579841347","7763.09550218415","21141.1584810632","71315.4488180229","102295.911464845","45298.1730741987","121892.247144063","23972.1273169735","24205.2637050673","964155.497861066","6899.77991828856","16717.4991425005","23700.2896350599","35599.1096434121","16976.5689844251","49567.9661266632","12713.6683536184","5614.33878312264","13062.8630444569","36503.764883103","67506.3000359263","3634.59281788031","33575.7933403043","7336.87320580089","3760427.32843839","14087.2176795802","2754507.66840808","36269.0699178949","80739.948222167","7398.95131842816","56047.709205092","92195.7089281379","18868.8940501677","235917.10397014","24671.9592489565","42394.0832948424","634000.496661168","92495.0753621966","7489.2958013121","21491.1593626269","177025.716737918","8157.69681171312"
"batch05_C10","1","15128.3864695559","19778.5138382586","6899.28376050911","29202.0173238752","55446.112511321","159756.306583936","44256.4266439016","146894.243812494","25478.0597297178","23206.5299176452","1046525.66753612","7308.23238402044","27498.7940784935","54988.7908731985","22473.7876610662","19380.242608042","56921.8211223522","7467.00938158543","4465.66669741111","25576.1958626914","14132.4969082649","94718.7713118035","5544.00458265856","33215.7213138104","7584.38508512787","3621507.75156438","13017.9201250885","4409819.32873664","39328.2692811576","72647.8758577263","9978.87442351694","37353.0467891248","32545.7331281349","20649.4224017482","54608.7640167577","17949.4906666896","44296.5794346967","602667.257333688","30715.1573936453","24929.1312119496","11362.9580939749","150007.91976471","10293.5528734889"
"batch05_C03","1","27347.4974123645","28454.6635341612","8928.07479395358","21522.1196035702","45875.0029751548","80222.9228733239","37982.2120675047","126107.821103561","30086.6909864972","13853.5543251329","625587.879476595","10282.8706573292","18324.4504835762","33931.6337189751","32784.5525163131","22113.2012840688","59477.4297383476","16285.9832349755","6896.06285976486","11098.5126462874","31275.5484743068","57536.9512823423","5657.4411437886","48337.825526232","7409.68556118771","4363256.65746714","12548.0360431685","2595676.03569806","24901.5440057877","62988.4103689952","19450.3585124053","59500.1136518709","81261.9563173401","21988.093300705","129051.318672303","28640.3097658365","34068.5072870511","908741.111938286","54895.2253485108","12732.2354872759","22863.5226090132","186285.464970809","11040.143460048"
"batch05_C07","1","18538.5385843843","26109.9944436931","10039.606140876","21608.6564642963","57809.4070948516","120693.118053683","45503.8850275232","128991.065515366","12651.340163391","42153.0746021961","608607.508603954","9377.26299300922","15597.4715582018","44074.1731212674","38380.2661716928","19210.7734279744","88286.108682295","15626.9509071445","4832.39314166202","24419.3863352762","17696.6138559731","59700.1775714222","7036.56121768282","83076.9484301467","2989.81266999582","3372099.960054","11523.3099914374","4681438.98499034","27641.6754913052","54992.5435135627","24067.2109004513","44450.2141840831","55954.9976915768","18918.6685062933","106898.363508849","35237.7721219497","21588.2858822065","517174.152543929","49657.0259665895","13344.3455627654","21773.0556142603","174211.079609858","12275.9633252792"
